Filename,HTS,Physics,Energy,Phase,Is_Fake,Fake_Type,Confidence
drone_0046.csv,0.8677777322910208,0.9999999999999946,1.9382120083418152e-13,0.3985541469847664,False,GENUINE,0.95
drone_0047.csv,0.8645849640009896,0.48850293145446666,18.547825980170618,0.2658657154545342,False,GENUINE,0.95
drone_0048.csv,0.8581357919986775,0.5143133906176252,18.312814508078482,0.40271340370135694,False,GENUINE,0.95
drone_0049.csv,0.8883993036418583,0.9999999999999948,1.892178827309481e-13,0.6586546657249799,False,GENUINE,0.95
drone_0050.csv,0.8774576028116224,0.9999999999999946,1.9382120083418152e-13,0.6659999999870356,False,GENUINE,0.95
drone_0051.csv,0.8684867672384489,0.9999999999999949,1.851481979987307e-13,0.6659999993257211,False,GENUINE,0.95
drone_0052.csv,0.8202115792295253,0.9978717169359895,0.09258587519423903,0.6659999999978213,False,GENUINE,0.95
drone_0053.csv,0.8598631377844655,0.9999999999999946,1.9382120083418152e-13,0.6614541771406472,False,GENUINE,0.95
drone_0054.csv,0.8984579740098587,0.9999999999999949,1.851481979987307e-13,0.6659999993918139,False,GENUINE,0.95
drone_0055.csv,0.874147081604802,0.9351078150660896,2.228947406796933,0.43051544177350215,False,GENUINE,0.95
drone_0056.csv,0.8616630294392492,0.9926182862064362,0.3082203495422572,0.454193986075051,False,GENUINE,0.95
drone_0057.csv,0.85627640853858,0.9999999999999948,1.892178827309481e-13,0.6333188061479677,False,GENUINE,0.95
drone_0058.csv,0.9083634315285714,0.9127766420869712,2.8849719985478126,0.2698610798959768,False,GENUINE,0.95
drone_0059.csv,0.8692103643573049,0.9999999999999948,1.892178827309481e-13,0.6551958451428581,False,GENUINE,0.95
drone_0060.csv,0.8376174579605195,0.9999999999999949,1.851481979987307e-13,0.39639765993819065,False,GENUINE,0.95
drone_0061.csv,0.8632696045764746,0.9999999999999948,1.892178827309481e-13,0.6602036222062574,False,GENUINE,0.95
drone_0062.csv,0.8930198984648329,0.9999999999999949,1.851481979987307e-13,0.3972842670901431,False,GENUINE,0.95
drone_0063.csv,0.8922420119499536,0.5881205007477772,13.79445323920003,0.4134630137749099,False,GENUINE,0.95
drone_0064.csv,0.8663857029502181,0.47933974842901206,18.811753416618384,0.4131426223876175,False,GENUINE,0.95
drone_0065.csv,0.8215887631340856,0.3456363048009665,24.235908996034954,0.2691003205491087,False,GENUINE,0.95
drone_0066.csv,0.8989119198811104,0.9215599357414311,2.4641688220348326,0.2699945524068515,False,GENUINE,0.95
drone_0067.csv,0.884347552708387,0.8968686369106017,3.446397610085921,0.4049761691068494,False,GENUINE,0.95
drone_0068.csv,0.9031857354032964,0.9999999999999949,1.851481979987307e-13,0.6659999999955692,False,GENUINE,0.95
drone_0069.csv,0.8645289772468311,0.9868646466478447,0.5601890971163883,0.6659999999968823,False,GENUINE,0.95
drone_0070.csv,0.8642849213821047,0.28991330184238584,27.00959617735736,0.27895616522225397,False,GENUINE,0.95
drone_0071.csv,0.7809064960256996,0.9924566609400032,0.337811038621744,0.39596176729157057,False,GENUINE,0.95
drone_0072.csv,0.8548843894134031,0.3559280137476106,24.943829989618788,0.40212239048911674,False,GENUINE,0.95
drone_0073.csv,0.8893445813833503,0.9465712286033932,1.8456227422091716,0.42249117136864794,False,GENUINE,0.95
drone_0074.csv,0.885251391576622,0.3271361030796105,24.73663064809152,0.40320769101425513,False,GENUINE,0.95
drone_0075.csv,0.8732862197085877,0.9999999999999949,1.851481979987307e-13,0.6501332131361108,False,GENUINE,0.95
drone_0076.csv,0.8231517925309969,0.9920503152111041,0.31770838178426386,0.6658522475959077,False,GENUINE,0.95
drone_0077.csv,0.8807458374545842,0.9999999999999949,1.851481979987307e-13,0.39312022614702763,False,GENUINE,0.95
drone_0078.csv,0.8679589085721577,0.5215502337115092,16.617921349684433,0.412376208512442,False,GENUINE,0.95
drone_0079.csv,0.8895399455333821,0.35041432725927635,23.428796642973314,0.41262967248098337,False,GENUINE,0.95
drone_0080.csv,0.8907754875663492,0.16744742637170296,32.1017511948112,0.30761885664924327,False,GENUINE,0.95
drone_0081.csv,0.8597588915820443,0.988618634528771,0.4768263673148067,0.3940365541827595,False,GENUINE,0.95
drone_0082.csv,0.840187119577087,0.9920503152111125,0.3191845681433902,0.6658710192588507,False,GENUINE,0.95
drone_0083.csv,0.8248169022307692,0.9999999999999946,1.9382120083418152e-13,0.6392972515594816,False,GENUINE,0.95
drone_0084.csv,0.9058110749133893,0.9999999999999948,1.892178827309481e-13,0.6659999999989985,False,GENUINE,0.95
drone_0085.csv,0.8597847617612806,0.49065529640813677,19.14107734211966,0.4126089811524553,False,GENUINE,0.95
drone_0086.csv,0.8753107373673077,0.9999999999999948,1.892178827309481e-13,0.39594598302093653,False,GENUINE,0.95
drone_0087.csv,0.8632701892671412,0.9999999999999949,1.851481979987307e-13,0.39939643295978783,False,GENUINE,0.95
drone_0088.csv,0.8953324680592912,0.37241199905863165,22.399524411232246,0.2683725378964129,False,GENUINE,0.95
drone_0089.csv,0.8472219649637658,0.9960162237309333,0.2055673037792063,0.39289883561054084,False,GENUINE,0.95
drone_0090.csv,0.8446641901666285,0.9960162237309333,0.20333946592286684,0.3924592221743385,False,GENUINE,0.95
drone_0091.csv,0.8632280627538369,0.907609954455419,3.0952153888814764,0.39138171047398707,False,GENUINE,0.95
drone_0092.csv,0.8815277323373671,0.17104521079881407,31.794570248547274,0.26907798920493936,False,GENUINE,0.95
drone_0093.csv,0.8815745756623814,0.9999999999999948,1.892178827309481e-13,0.6659999959518803,False,GENUINE,0.95
drone_0094.csv,0.8679406839380793,0.9999999999999948,1.892178827309481e-13,0.6393377846204283,False,GENUINE,0.95
drone_0095.csv,0.8947372666068297,0.9999999999999946,1.9382120083418152e-13,0.6659999999991121,False,GENUINE,0.95
drone_0096.csv,0.8020873708590963,0.9933264425997996,0.31277024316211904,0.39479841436337637,False,GENUINE,0.95
drone_0097.csv,0.808759386942573,0.9945892369900866,0.23680684653416384,0.39710862831578175,False,GENUINE,0.95
drone_0098.csv,0.8433856709202043,0.9884357925537656,0.4756848071715768,0.3914291167659711,False,GENUINE,0.95
drone_0099.csv,0.8883487905751462,0.9999999999999949,1.851481979987307e-13,0.665999999998301,False,GENUINE,0.95
drone_0100.csv,0.8735232001245853,0.18530573392952931,31.1411625879284,0.4135633569682039,False,GENUINE,0.95
drone_0101.csv,0.8771844765231519,0.9920503152111035,0.3236084415681105,0.39559439432324484,False,GENUINE,0.95
drone_0102.csv,0.8229819844196945,0.9920503152111041,0.31770838178426386,0.6659999999963614,False,GENUINE,0.95
drone_0103.csv,0.86776612748002,0.9999999999999949,1.851481979987307e-13,0.6532866323313613,False,GENUINE,0.95
drone_0104.csv,0.8427257150000841,0.366890591379772,23.444665005340738,0.4129922145536619,False,GENUINE,0.95
drone_0105.csv,0.8637316705090168,0.9999999999999946,1.9382120083418152e-13,0.6633668630266527,False,GENUINE,0.95
drone_0106.csv,0.8661998890015455,0.30319450981710483,26.326291997536227,0.26903783837648526,False,GENUINE,0.95
drone_0107.csv,0.8627212829296632,0.9211701747271162,2.654307702128304,0.41620135783058837,False,GENUINE,0.95
drone_0108.csv,0.8606331814645035,0.9920503152111035,0.31701382094023733,0.38942248306392857,False,GENUINE,0.95
drone_0109.csv,0.8986824039871779,0.911338436316924,2.7262671978571964,0.2699948812564939,False,GENUINE,0.95
drone_0110.csv,0.8362792525821349,0.9999999999999946,1.9382120083418152e-13,0.6392491944088877,False,GENUINE,0.95
drone_0111.csv,0.8778025231017925,0.9999999999999946,1.997061640621647e-13,0.6640230455362202,False,GENUINE,0.95
drone_0112.csv,0.9083225007707314,0.9999999999999946,1.9382120083418152e-13,0.6659999999792975,False,GENUINE,0.95
drone_0113.csv,0.8766799773765704,0.1616779243483788,32.27741908627318,0.41281639396158015,False,GENUINE,0.95
drone_0114.csv,0.8025207101490295,0.9920503152111041,0.31770838178426386,0.3942675733070347,False,GENUINE,0.95
drone_0115.csv,0.865447826768907,0.9999999999999946,1.997061640621647e-13,0.3965304725576357,False,GENUINE,0.95
drone_0116.csv,0.8751697008432603,0.9920503152111125,0.3191845681433902,0.3971228493249557,False,GENUINE,0.95
drone_0117.csv,0.8647540265239515,0.9999999999999949,1.851481979987307e-13,0.6659999993858845,False,GENUINE,0.95
drone_0118.csv,0.864673218485696,0.25334739779451065,28.59852328856857,0.408919172204173,False,GENUINE,0.95
drone_0119.csv,0.8584275016095343,0.9999999999999946,1.9382120083418152e-13,0.3943345999869847,False,GENUINE,0.95
drone_0120.csv,0.8458489518797528,0.1593414026969533,33.79494135053897,0.4021965289515355,False,GENUINE,0.95
drone_0121.csv,0.8571557919741865,0.9999999999999946,1.9382120083418152e-13,0.3921069969352918,False,GENUINE,0.95
drone_0122.csv,0.888950997901203,0.3363106004572325,23.981522059748517,0.2688924523219053,False,GENUINE,0.95
drone_0123.csv,0.843956814377965,0.9978717169359863,0.09259196659587052,0.44081741615462616,False,GENUINE,0.95
drone_0124.csv,0.8973540242692113,0.9999999999999946,1.9382120083418152e-13,0.39810784168552577,False,GENUINE,0.95
drone_0125.csv,0.8773091144795299,0.9999999999999949,1.851481979987307e-13,0.6542647185081855,False,GENUINE,0.95
drone_0126.csv,0.8488351431873494,0.989805227918866,0.40541738826541,0.39728403287820263,False,GENUINE,0.95
drone_0127.csv,0.8821259029748449,0.22911162755513403,28.825780070197695,0.4072893310540263,False,GENUINE,0.95
drone_0128.csv,0.9051178610542926,0.3344619923345855,24.06204726241777,0.414491315097885,False,GENUINE,0.95
drone_0129.csv,0.8718002404323386,0.18097515465303682,31.367146195813497,0.2690253971972748,False,GENUINE,0.95
drone_0130.csv,0.8600212751280224,0.9999999999999946,1.9382120083418152e-13,0.40000809993312714,False,GENUINE,0.95
drone_0131.csv,0.8328081842646976,0.16211989278204308,33.27860804347046,0.39872427608911115,False,GENUINE,0.95
drone_0132.csv,0.8426053974680295,0.9920503152111049,0.31843602431337725,0.6415815265616551,False,GENUINE,0.95
drone_0133.csv,0.8574722199742055,0.9999999999999946,1.9382120083418152e-13,0.6474105336914011,False,GENUINE,0.95
drone_0134.csv,0.8648040316055946,0.30585769398870166,26.05831310154912,0.40177239724976394,False,GENUINE,0.95
drone_0135.csv,0.8683700705950023,0.19454612694997042,30.677213369487013,0.40241754547061076,False,GENUINE,0.95
drone_0136.csv,0.8578223012200207,0.9999999999999948,1.892178827309481e-13,0.6424249152162016,False,GENUINE,0.95
drone_0137.csv,0.8649525453355956,0.9999999999999948,1.892178827309481e-13,0.39026960100478325,False,GENUINE,0.95
drone_0138.csv,0.8421902603654586,0.9999999999999946,1.9382120083418152e-13,0.6390931628836746,False,GENUINE,0.95
drone_0139.csv,0.8154312934291456,0.9920503152111041,0.31770838178426386,0.39384375408144023,False,GENUINE,0.95
drone_0140.csv,0.8240093285025887,0.5341997163675506,14.560118844227755,0.41218368176775616,False,GENUINE,0.95
drone_0141.csv,0.8595249302755467,0.9999999999999946,1.9382120083418152e-13,0.42691233771897896,False,GENUINE,0.95
drone_0142.csv,0.8597717908335932,0.7073465376770669,8.919374700619896,0.269985055676101,False,GENUINE,0.95
drone_0143.csv,0.8821615941292519,0.9999999999999946,1.9382120083418152e-13,0.397380426686357,False,GENUINE,0.95
drone_0144.csv,0.9076496372426388,0.9999999999999948,1.892178827309481e-13,0.6659999999992858,False,GENUINE,0.95
drone_0145.csv,0.849073056016527,0.9999999999999946,1.9382120083418152e-13,0.445562162809341,False,GENUINE,0.95
drone_0146.csv,0.9235754902656564,0.9999999999999756,7.537053392071548e-13,0.1979992134357706,False,GENUINE,0.95
drone_0147.csv,0.8393326183591835,0.9999999999999946,1.9382120083418152e-13,0.39833170142585383,False,GENUINE,0.95
drone_0148.csv,0.8476540857914094,0.15913008429507547,34.56790045382597,0.4006587387617459,False,GENUINE,0.95
drone_0149.csv,0.863551451122973,0.9999999999999949,1.851481979987307e-13,0.6597487673664291,False,GENUINE,0.95
drone_0150.csv,0.8425086320113138,0.9999999999999949,1.851481979987307e-13,0.6659999961940377,False,GENUINE,0.95
drone_0151.csv,0.8785741123527443,0.9999999999999946,1.9382120083418152e-13,0.6659999986867782,False,GENUINE,0.95
drone_0152.csv,0.9070976571051291,0.5008049522592775,16.692684530136034,0.1979963957617036,False,GENUINE,0.95
drone_0153.csv,0.8834377045335553,0.9999999999999946,1.9382120083418152e-13,0.39563330930897334,False,GENUINE,0.95
drone_0154.csv,0.8559697169942784,0.9999999999999946,1.997061640621647e-13,0.6659999975665308,False,GENUINE,0.95
drone_0155.csv,0.8736354836665495,0.9920503152111049,0.3225144142813335,0.3989802105008578,False,GENUINE,0.95
drone_0156.csv,0.8666226530122906,0.9999999999999949,1.851481979987307e-13,0.3922305781403191,False,GENUINE,0.95
drone_0157.csv,0.8179598346653556,0.9999999999999946,1.9382120083418152e-13,0.3968439514262509,False,GENUINE,0.95
drone_0158.csv,0.9038441610068976,0.9999999999999948,1.892178827309481e-13,0.665999999658686,False,GENUINE,0.95
drone_0159.csv,0.8784558209977488,0.5758745957931896,15.712970237573355,0.4005056257301126,False,GENUINE,0.95
drone_0160.csv,0.8591063829551603,0.9112779071753188,3.0774278936709787,0.4099942032506722,False,GENUINE,0.95
drone_0161.csv,0.9038757697161197,0.9999999999999949,1.851481979987307e-13,0.6659999999986521,False,GENUINE,0.95
drone_0162.csv,0.8617251292645334,0.9999999999999949,1.851481979987307e-13,0.3956546524642475,False,GENUINE,0.95
drone_0163.csv,0.8820312686039241,0.9999999999999948,1.892178827309481e-13,0.39740595326131245,False,GENUINE,0.95
drone_0164.csv,0.8247547558098628,0.9999999999999949,1.851481979987307e-13,0.6659999988639684,False,GENUINE,0.95
drone_0165.csv,0.8857227378028849,0.5063650919665993,17.91726987536561,0.4268160952139147,False,GENUINE,0.95
drone_0166.csv,0.857908880836146,0.9300732276219186,2.428773669893221,0.3941221940684491,False,GENUINE,0.95
drone_0167.csv,0.8480560572677487,0.8834071658646181,3.9584916824806875,0.4154036267862212,False,GENUINE,0.95
drone_0168.csv,0.8795069636019228,0.9999999999999949,1.851481979987307e-13,0.3978079628342855,False,GENUINE,0.95
drone_0169.csv,0.8768684121968995,0.9999999999999946,1.9382120083418152e-13,0.6478861260653311,False,GENUINE,0.95
drone_0170.csv,0.8764027030374828,0.9999999999999948,1.892178827309481e-13,0.3938115439221753,False,GENUINE,0.95
drone_0171.csv,0.8627013247827625,0.2832969980194566,28.290199933700066,0.40713189916986436,False,GENUINE,0.95
drone_0172.csv,0.8669431762490459,0.4716987661822746,19.906270626609995,0.43042110720267845,False,GENUINE,0.95
drone_0173.csv,0.7782984788385159,0.9925843039004656,0.3226167935450056,0.39561533990529085,False,GENUINE,0.95
drone_0174.csv,0.8449078423854752,0.9999999999999946,1.9382120083418152e-13,0.39641310527306456,False,GENUINE,0.95
drone_0175.csv,0.8705163462648003,0.9999999999999949,1.851481979987307e-13,0.6643193570871949,False,GENUINE,0.95
drone_0176.csv,0.8603343593797625,0.1837101180069899,31.25406249012941,0.40096346689527607,False,GENUINE,0.95
drone_0177.csv,0.8746237252467163,0.9999999999999946,1.9382120083418152e-13,0.6616180909402413,False,GENUINE,0.95
drone_0178.csv,0.9241335737997761,0.9999999999999756,7.537053392071548e-13,0.1979992136987564,False,GENUINE,0.95
drone_0179.csv,0.8759049852391062,0.9999999999999949,1.851481979987307e-13,0.4167351353656799,False,GENUINE,0.95
drone_0180.csv,0.8628437513194344,0.9999999999999946,1.9382120083418152e-13,0.6609079229919688,False,GENUINE,0.95
drone_0181.csv,0.8849404280799141,0.9999999999999949,1.851481979987307e-13,0.6579222887007582,False,GENUINE,0.95
drone_0182.csv,0.863641596833534,0.37769934374337266,23.821944686078098,0.2669779936148604,False,GENUINE,0.95
drone_0183.csv,0.7925727764955481,0.9920503152111112,0.3184221098006219,0.3952010349552879,False,GENUINE,0.95
drone_0184.csv,0.9005772127278087,0.6767631586253318,10.444658057006077,0.4105295715625778,False,GENUINE,0.95
drone_0185.csv,0.8594004266742684,0.4565254337009128,19.016752149761135,0.4132062427237191,False,GENUINE,0.95
drone_0186.csv,0.8613311979605842,0.4296002975389983,20.324443735334604,0.26997726218032764,False,GENUINE,0.95
drone_0187.csv,0.839524824610755,0.9074973859955958,3.1143156530489944,0.40550966688226264,False,GENUINE,0.95
drone_0188.csv,0.9060014968266213,0.9999999999999946,1.9382120083418152e-13,0.39836134183695654,False,GENUINE,0.95
drone_0189.csv,0.8742931996994799,0.987726074439618,0.5121671428921908,0.3948026441800276,False,GENUINE,0.95
drone_0190.csv,0.8409351025004022,0.9999999999999946,1.9382120083418152e-13,0.6443179265385394,False,GENUINE,0.95
drone_0191.csv,0.8693334261880509,0.9999999999999946,1.9382120083418152e-13,0.6367957322792591,False,GENUINE,0.95
drone_0192.csv,0.8624195792235241,0.19762837259258015,32.52788824297688,0.41070956539895614,False,GENUINE,0.95
drone_0193.csv,0.8202581002136062,0.9920503152111041,0.321691764099278,0.665999999997527,False,GENUINE,0.95
drone_0194.csv,0.7907557505535016,0.9927977250090929,0.31990964032861424,0.3943989376773647,False,GENUINE,0.95
drone_0195.csv,0.8625443170839039,0.987726074439618,0.5075639576894749,0.3924694606448001,False,GENUINE,0.95
drone_0196.csv,0.883837176855585,0.9999999999999949,1.851481979987307e-13,0.6368151137867687,False,GENUINE,0.95
drone_0197.csv,0.8657906252434739,0.9999999999999949,1.851481979987307e-13,0.6610925423998566,False,GENUINE,0.95
drone_0198.csv,0.8458882323226097,0.9903393253128225,0.43940321668918736,0.397902130249493,False,GENUINE,0.95
drone_0199.csv,0.8557945873079269,0.9999999999999949,1.851481979987307e-13,0.45115961992987197,False,GENUINE,0.95
drone_0200.csv,0.899356286565833,0.9999999999999949,1.851481979987307e-13,0.6659999999726651,False,GENUINE,0.95
drone_0201.csv,0.8894423172831272,0.5211417033942162,17.326969368138908,0.40515859121145786,False,GENUINE,0.95
drone_0202.csv,0.8823454036584287,0.9999999999999946,1.9382120083418152e-13,0.40928736797058785,False,GENUINE,0.95
drone_0203.csv,0.8473100866587971,0.9999999999999949,1.851481979987307e-13,0.660766714410163,False,GENUINE,0.95
drone_0204.csv,0.8891847799111295,0.9999999999999949,1.851481979987307e-13,0.6640736641474113,False,GENUINE,0.95
drone_0205.csv,0.8858839169369432,0.9999999999999946,1.9382120083418152e-13,0.4521859570552691,False,GENUINE,0.95
drone_0206.csv,0.8748344029029936,0.9896121235867876,0.3982630899799967,0.6659999999875292,False,GENUINE,0.95
drone_0207.csv,0.8654359829565557,0.1625212775278333,33.978819076222216,0.2644143569383461,False,GENUINE,0.95
drone_0208.csv,0.8965994447276724,0.9999999999999949,1.851481979987307e-13,0.6659999999970425,False,GENUINE,0.95
drone_0209.csv,0.874490787668067,0.9129730157253435,3.0755715067557046,0.4112575187910678,False,GENUINE,0.95
drone_0210.csv,0.8904672617967008,0.9999999999999946,1.9382120083418152e-13,0.630529070884693,False,GENUINE,0.95
drone_0211.csv,0.8444671898050061,0.9192794701656153,2.832919180003063,0.4140949622118977,False,GENUINE,0.95
drone_0212.csv,0.8061139356017002,0.9920517187898802,0.30561316107092623,0.3954787605428805,False,GENUINE,0.95
drone_0213.csv,0.9031351979453582,0.2252882093867643,28.992417714374344,0.26994803420281865,False,GENUINE,0.95
drone_0214.csv,0.8419482494709787,0.15964875268961798,34.43813853186736,0.40041223071374504,False,GENUINE,0.95
drone_0215.csv,0.809564605107931,0.9999999999999946,1.9382120083418152e-13,0.3984639030129332,False,GENUINE,0.95
drone_0216.csv,0.8791923643836997,0.27896031807280064,28.067781332283555,0.2834792136374086,False,GENUINE,0.95
drone_0217.csv,0.8762575772478356,0.9999999999999949,1.851481979987307e-13,0.43197984102516807,False,GENUINE,0.95
drone_0218.csv,0.861933809277611,0.9920503152111121,0.31769510693269076,0.6334563306344265,False,GENUINE,0.95
drone_0219.csv,0.8580816780293249,0.41891049455352114,20.845036828274814,0.2699899765147487,False,GENUINE,0.95
drone_0220.csv,0.8768032336975627,0.24939266399028603,29.707376780762065,0.4109589640113604,False,GENUINE,0.95
drone_0221.csv,0.8665450380903957,0.9913481538675486,0.4099100910053392,0.39755029821584686,False,GENUINE,0.95
drone_0222.csv,0.8281674453145874,0.9999999999999946,1.9382120083418152e-13,0.6526725825904478,False,GENUINE,0.95
drone_0223.csv,0.7864738025508266,0.1619704508777936,32.00994720098406,0.4161802161030727,False,GENUINE,0.95
drone_0224.csv,0.8601243338638724,0.34790676270844334,24.233094113052953,0.2684505338907302,False,GENUINE,0.95
drone_0225.csv,0.8923962991396612,0.935473367368711,2.1869401759414235,0.4089515038574155,False,GENUINE,0.95
drone_0226.csv,0.8393578717501758,0.9999999999999949,1.851481979987307e-13,0.3964747088444941,False,GENUINE,0.95
drone_0227.csv,0.8960269082578348,0.2065073628294759,30.221992870657736,0.400210604603553,False,GENUINE,0.95
drone_0228.csv,0.8957815335470328,0.9230859679046491,2.610575502729995,0.4092624047875209,False,GENUINE,0.95
drone_0229.csv,0.8746741865200416,0.9999999999999948,1.892178827309481e-13,0.6659999980048799,False,GENUINE,0.95
drone_0230.csv,0.8720523477340184,0.9920503152111035,0.31701382094023733,0.39357296596125246,False,GENUINE,0.95
drone_0231.csv,0.8777499985515859,0.4265829242872492,20.431600768191682,0.2691044500491332,False,GENUINE,0.95
drone_0232.csv,0.8918905221488169,0.9999999999999946,1.9382120083418152e-13,0.6659999987338326,False,GENUINE,0.95
drone_0233.csv,0.8155913280283869,0.9999999999999949,1.851481979987307e-13,0.4060090374977948,False,GENUINE,0.95
drone_0234.csv,0.8181419775298602,0.910192625349318,3.115948675159941,0.43079181621700013,False,GENUINE,0.95
drone_0235.csv,0.8892853853912466,0.9999999999999949,1.851481979987307e-13,0.3953113454033925,False,GENUINE,0.95
drone_0236.csv,0.8833049107230064,0.9999999999999949,1.851481979987307e-13,0.6659999975259823,False,GENUINE,0.95
drone_0237.csv,0.8420807483539903,0.9932795216605161,0.31891416955284935,0.6478721074797155,False,GENUINE,0.95
drone_0238.csv,0.8671933957609806,0.6100013935997517,12.38672951505373,0.40469785089450594,False,GENUINE,0.95
drone_0239.csv,0.8591119691161161,0.5343820602474469,14.502539357436964,0.4134028015130963,False,GENUINE,0.95
drone_0240.csv,0.8509975960734144,0.9960162237309333,0.20333946592286684,0.6637587317516946,False,GENUINE,0.95
