Category,Filename,Primary,Camouflage,HTS,Physics,Energy,Phase,Is_Fake,Fake_Type,Confidence,Recommendation
real_drone,drone_0038.csv,HELICOPTER,False,0.8227991263171935,0.5795486187786008,13.355026368839638,0.40144293813062665,False,GENUINE,0.95,ACCEPT
real_drone,drone_0039.csv,HELICOPTER,False,0.8857389727280588,0.6147018211496775,12.810566220321503,0.4092515990380645,False,GENUINE,0.95,ACCEPT
real_drone,drone_0040.csv,DRONE,True,0.9014592271457701,0.9999999999999949,1.851481979987307e-13,0.6659999999994455,False,GENUINE,0.95,ACCEPT
real_drone,drone_0041.csv,DRONE,True,0.8511889479881336,0.9999999999999948,1.892178827309481e-13,0.6558554344167862,False,GENUINE,0.95,ACCEPT
real_drone,drone_0042.csv,DRONE,True,0.8724719972503887,0.9999999999999946,1.9382120083418152e-13,0.6580698112279159,False,GENUINE,0.95,ACCEPT
real_drone,drone_0043.csv,DRONE,True,0.8682461435988367,0.9999999999999946,1.9382120083418152e-13,0.6615465397032194,False,GENUINE,0.95,ACCEPT
real_drone,drone_0044.csv,DRONE,True,0.8116035187166716,0.9999999999999949,1.851481979987307e-13,0.3968402714853719,False,GENUINE,0.95,ACCEPT
real_drone,drone_0045.csv,HELICOPTER,False,0.8558466423125326,0.5110740758003646,17.480111200693027,0.4085096914425121,False,GENUINE,0.95,ACCEPT
real_drone,drone_0046.csv,DRONE,True,0.8677777322910208,0.9999999999999946,1.9382120083418152e-13,0.3985541469847664,False,GENUINE,0.95,ACCEPT
real_drone,drone_0047.csv,HELICOPTER,False,0.8645849640009896,0.48850293145446666,18.547825980170618,0.2658657154545342,False,GENUINE,0.95,ACCEPT
real_drone,drone_0048.csv,HELICOPTER,False,0.8581357919986775,0.5143133906176252,18.312814508078482,0.40271340370135694,False,GENUINE,0.95,ACCEPT
real_drone,drone_0049.csv,DRONE,True,0.8883993036418583,0.9999999999999948,1.892178827309481e-13,0.6586546657249799,False,GENUINE,0.95,ACCEPT
real_drone,drone_0050.csv,DRONE,True,0.8774576028116224,0.9999999999999946,1.9382120083418152e-13,0.6659999999870356,False,GENUINE,0.95,ACCEPT
real_drone,drone_0051.csv,DRONE,True,0.8684867672384489,0.9999999999999949,1.851481979987307e-13,0.6659999993257211,False,GENUINE,0.95,ACCEPT
real_drone,drone_0052.csv,HELICOPTER,True,0.8202115792295253,0.9978717169359895,0.09258587519423903,0.6659999999978213,False,GENUINE,0.95,ACCEPT
real_drone,drone_0053.csv,DRONE,True,0.8598631377844655,0.9999999999999946,1.9382120083418152e-13,0.6614541771406472,False,GENUINE,0.95,ACCEPT
real_drone,drone_0054.csv,DRONE,True,0.8984579740098587,0.9999999999999949,1.851481979987307e-13,0.6659999993918139,False,GENUINE,0.95,ACCEPT
real_drone,drone_0055.csv,HELICOPTER,False,0.874147081604802,0.9351078150660896,2.228947406796933,0.43051544177350215,False,GENUINE,0.95,ACCEPT
real_drone,drone_0056.csv,DRONE,True,0.8616630294392492,0.9926182862064362,0.3082203495422572,0.454193986075051,False,GENUINE,0.95,ACCEPT
real_drone,drone_0057.csv,DRONE,True,0.85627640853858,0.9999999999999948,1.892178827309481e-13,0.6333188061479677,False,GENUINE,0.95,ACCEPT
real_drone,drone_0058.csv,HELICOPTER,False,0.9083634315285714,0.9127766420869712,2.8849719985478126,0.2698610798959768,False,GENUINE,0.95,ACCEPT
real_drone,drone_0059.csv,DRONE,True,0.8692103643573049,0.9999999999999948,1.892178827309481e-13,0.6551958451428581,False,GENUINE,0.95,ACCEPT
real_drone,drone_0060.csv,DRONE,True,0.8376174579605195,0.9999999999999949,1.851481979987307e-13,0.39639765993819065,False,GENUINE,0.95,ACCEPT
real_drone,drone_0061.csv,DRONE,True,0.8632696045764746,0.9999999999999948,1.892178827309481e-13,0.6602036222062574,False,GENUINE,0.95,ACCEPT
real_drone,drone_0062.csv,DRONE,True,0.8930198984648329,0.9999999999999949,1.851481979987307e-13,0.3972842670901431,False,GENUINE,0.95,ACCEPT
real_drone,drone_0063.csv,HELICOPTER,False,0.8922420119499536,0.5881205007477772,13.79445323920003,0.4134630137749099,False,GENUINE,0.95,ACCEPT
real_drone,drone_0064.csv,HELICOPTER,False,0.8663857029502181,0.47933974842901206,18.811753416618384,0.4131426223876175,False,GENUINE,0.95,ACCEPT
real_drone,drone_0065.csv,HELICOPTER,False,0.8215887631340856,0.3456363048009665,24.235908996034954,0.2691003205491087,False,GENUINE,0.95,ACCEPT
real_drone,drone_0066.csv,HELICOPTER,False,0.8989119198811104,0.9215599357414311,2.4641688220348326,0.2699945524068515,False,GENUINE,0.95,ACCEPT
real_drone,drone_0067.csv,HELICOPTER,False,0.884347552708387,0.8968686369106017,3.446397610085921,0.4049761691068494,False,GENUINE,0.95,ACCEPT
real_drone,drone_0068.csv,DRONE,True,0.9031857354032964,0.9999999999999949,1.851481979987307e-13,0.6659999999955692,False,GENUINE,0.95,ACCEPT
real_drone,drone_0069.csv,HELICOPTER,True,0.8645289772468311,0.9868646466478447,0.5601890971163883,0.6659999999968823,False,GENUINE,0.95,ACCEPT
real_drone,drone_0070.csv,HELICOPTER,False,0.8642849213821047,0.28991330184238584,27.00959617735736,0.27895616522225397,False,GENUINE,0.95,ACCEPT
real_drone,drone_0071.csv,HELICOPTER,True,0.7809064960256996,0.9924566609400032,0.337811038621744,0.39596176729157057,False,GENUINE,0.95,ACCEPT
real_drone,drone_0072.csv,HELICOPTER,False,0.8548843894134031,0.3559280137476106,24.943829989618788,0.40212239048911674,False,GENUINE,0.95,ACCEPT
real_drone,drone_0073.csv,HELICOPTER,False,0.8893445813833503,0.9465712286033932,1.8456227422091716,0.42249117136864794,False,GENUINE,0.95,ACCEPT
real_drone,drone_0074.csv,HELICOPTER,False,0.885251391576622,0.3271361030796105,24.73663064809152,0.40320769101425513,False,GENUINE,0.95,ACCEPT
real_drone,drone_0075.csv,DRONE,True,0.8732862197085877,0.9999999999999949,1.851481979987307e-13,0.6501332131361108,False,GENUINE,0.95,ACCEPT
real_drone,drone_0076.csv,DRONE,True,0.8231517925309969,0.9920503152111041,0.31770838178426386,0.6658522475959077,False,GENUINE,0.95,ACCEPT
real_drone,drone_0077.csv,DRONE,True,0.8807458374545842,0.9999999999999949,1.851481979987307e-13,0.39312022614702763,False,GENUINE,0.95,ACCEPT
real_drone,drone_0078.csv,HELICOPTER,False,0.8679589085721577,0.5215502337115092,16.617921349684433,0.412376208512442,False,GENUINE,0.95,ACCEPT
real_drone,drone_0079.csv,HELICOPTER,False,0.8895399455333821,0.35041432725927635,23.428796642973314,0.41262967248098337,False,GENUINE,0.95,ACCEPT
real_drone,drone_0080.csv,HELICOPTER,False,0.8907754875663492,0.16744742637170296,32.1017511948112,0.30761885664924327,False,GENUINE,0.95,ACCEPT
real_drone,drone_0081.csv,HELICOPTER,True,0.8597588915820443,0.988618634528771,0.4768263673148067,0.3940365541827595,False,GENUINE,0.95,ACCEPT
real_drone,drone_0082.csv,DRONE,True,0.840187119577087,0.9920503152111125,0.3191845681433902,0.6658710192588507,False,GENUINE,0.95,ACCEPT
real_drone,drone_0083.csv,HELICOPTER,True,0.8248169022307692,0.9999999999999946,1.9382120083418152e-13,0.6392972515594816,False,GENUINE,0.95,ACCEPT
real_drone,drone_0084.csv,DRONE,True,0.9058110749133893,0.9999999999999948,1.892178827309481e-13,0.6659999999989985,False,GENUINE,0.95,ACCEPT
real_drone,drone_0085.csv,HELICOPTER,False,0.8597847617612806,0.49065529640813677,19.14107734211966,0.4126089811524553,False,GENUINE,0.95,ACCEPT
real_drone,drone_0086.csv,DRONE,True,0.8753107373673077,0.9999999999999948,1.892178827309481e-13,0.39594598302093653,False,GENUINE,0.95,ACCEPT
real_drone,drone_0087.csv,DRONE,True,0.8632701892671412,0.9999999999999949,1.851481979987307e-13,0.39939643295978783,False,GENUINE,0.95,ACCEPT
real_drone,drone_0088.csv,HELICOPTER,False,0.8953324680592912,0.37241199905863165,22.399524411232246,0.2683725378964129,False,GENUINE,0.95,ACCEPT
real_drone,drone_0089.csv,DRONE,True,0.8472219649637658,0.9960162237309333,0.2055673037792063,0.39289883561054084,False,GENUINE,0.95,ACCEPT
real_drone,drone_0090.csv,DRONE,True,0.8446641901666285,0.9960162237309333,0.20333946592286684,0.3924592221743385,False,GENUINE,0.95,ACCEPT
real_drone,drone_0091.csv,HELICOPTER,False,0.8632280627538369,0.907609954455419,3.0952153888814764,0.39138171047398707,False,GENUINE,0.95,ACCEPT
real_drone,drone_0092.csv,HELICOPTER,False,0.8815277323373671,0.17104521079881407,31.794570248547274,0.26907798920493936,False,GENUINE,0.95,ACCEPT
real_drone,drone_0093.csv,DRONE,True,0.8815745756623814,0.9999999999999948,1.892178827309481e-13,0.6659999959518803,False,GENUINE,0.95,ACCEPT
real_drone,drone_0094.csv,DRONE,True,0.8679406839380793,0.9999999999999948,1.892178827309481e-13,0.6393377846204283,False,GENUINE,0.95,ACCEPT
real_drone,drone_0095.csv,DRONE,True,0.8947372666068297,0.9999999999999946,1.9382120083418152e-13,0.6659999999991121,False,GENUINE,0.95,ACCEPT
real_drone,drone_0096.csv,HELICOPTER,True,0.8020873708590963,0.9933264425997996,0.31277024316211904,0.39479841436337637,False,GENUINE,0.95,ACCEPT
real_drone,drone_0097.csv,HELICOPTER,True,0.808759386942573,0.9945892369900866,0.23680684653416384,0.39710862831578175,False,GENUINE,0.95,ACCEPT
real_drone,drone_0098.csv,HELICOPTER,True,0.8433856709202043,0.9884357925537656,0.4756848071715768,0.3914291167659711,False,GENUINE,0.95,ACCEPT
real_drone,drone_0099.csv,HELICOPTER,True,0.8883487905751462,0.9999999999999949,1.851481979987307e-13,0.665999999998301,False,GENUINE,0.95,ACCEPT
real_drone,drone_0100.csv,HELICOPTER,False,0.8735232001245853,0.18530573392952931,31.1411625879284,0.4135633569682039,False,GENUINE,0.95,ACCEPT
real_drone,drone_0101.csv,DRONE,True,0.8771844765231519,0.9920503152111035,0.3236084415681105,0.39559439432324484,False,GENUINE,0.95,ACCEPT
real_drone,drone_0102.csv,DRONE,True,0.8229819844196945,0.9920503152111041,0.31770838178426386,0.6659999999963614,False,GENUINE,0.95,ACCEPT
real_drone,drone_0103.csv,DRONE,True,0.86776612748002,0.9999999999999949,1.851481979987307e-13,0.6532866323313613,False,GENUINE,0.95,ACCEPT
real_drone,drone_0104.csv,HELICOPTER,False,0.8427257150000841,0.366890591379772,23.444665005340738,0.4129922145536619,False,GENUINE,0.95,ACCEPT
real_drone,drone_0105.csv,DRONE,True,0.8637316705090168,0.9999999999999946,1.9382120083418152e-13,0.6633668630266527,False,GENUINE,0.95,ACCEPT
real_drone,drone_0106.csv,HELICOPTER,False,0.8661998890015455,0.30319450981710483,26.326291997536227,0.26903783837648526,False,GENUINE,0.95,ACCEPT
real_drone,drone_0107.csv,HELICOPTER,False,0.8627212829296632,0.9211701747271162,2.654307702128304,0.41620135783058837,False,GENUINE,0.95,ACCEPT
real_drone,drone_0108.csv,DRONE,True,0.8606331814645035,0.9920503152111035,0.31701382094023733,0.38942248306392857,False,GENUINE,0.95,ACCEPT
real_drone,drone_0109.csv,HELICOPTER,False,0.8986824039871779,0.911338436316924,2.7262671978571964,0.2699948812564939,False,GENUINE,0.95,ACCEPT
real_drone,drone_0110.csv,HELICOPTER,True,0.8362792525821349,0.9999999999999946,1.9382120083418152e-13,0.6392491944088877,False,GENUINE,0.95,ACCEPT
real_drone,drone_0111.csv,DRONE,True,0.8778025231017925,0.9999999999999946,1.997061640621647e-13,0.6640230455362202,False,GENUINE,0.95,ACCEPT
real_drone,drone_0112.csv,DRONE,True,0.9083225007707314,0.9999999999999946,1.9382120083418152e-13,0.6659999999792975,False,GENUINE,0.95,ACCEPT
real_drone,drone_0113.csv,HELICOPTER,False,0.8766799773765704,0.1616779243483788,32.27741908627318,0.41281639396158015,False,GENUINE,0.95,ACCEPT
real_drone,drone_0114.csv,DRONE,True,0.8025207101490295,0.9920503152111041,0.31770838178426386,0.3942675733070347,False,GENUINE,0.95,ACCEPT
real_drone,drone_0115.csv,DRONE,True,0.865447826768907,0.9999999999999946,1.997061640621647e-13,0.3965304725576357,False,GENUINE,0.95,ACCEPT
real_drone,drone_0116.csv,DRONE,True,0.8751697008432603,0.9920503152111125,0.3191845681433902,0.3971228493249557,False,GENUINE,0.95,ACCEPT
real_drone,drone_0117.csv,DRONE,True,0.8647540265239515,0.9999999999999949,1.851481979987307e-13,0.6659999993858845,False,GENUINE,0.95,ACCEPT
real_drone,drone_0118.csv,HELICOPTER,False,0.864673218485696,0.25334739779451065,28.59852328856857,0.408919172204173,False,GENUINE,0.95,ACCEPT
real_drone,drone_0119.csv,DRONE,True,0.8584275016095343,0.9999999999999946,1.9382120083418152e-13,0.3943345999869847,False,GENUINE,0.95,ACCEPT
real_drone,drone_0120.csv,HELICOPTER,False,0.8458489518797528,0.1593414026969533,33.79494135053897,0.4021965289515355,False,GENUINE,0.95,ACCEPT
real_drone,drone_0121.csv,DRONE,True,0.8571557919741865,0.9999999999999946,1.9382120083418152e-13,0.3921069969352918,False,GENUINE,0.95,ACCEPT
real_drone,drone_0122.csv,HELICOPTER,False,0.888950997901203,0.3363106004572325,23.981522059748517,0.2688924523219053,False,GENUINE,0.95,ACCEPT
real_drone,drone_0123.csv,DRONE,True,0.843956814377965,0.9978717169359863,0.09259196659587052,0.44081741615462616,False,GENUINE,0.95,ACCEPT
real_drone,drone_0124.csv,DRONE,True,0.8973540242692113,0.9999999999999946,1.9382120083418152e-13,0.39810784168552577,False,GENUINE,0.95,ACCEPT
real_drone,drone_0125.csv,DRONE,True,0.8773091144795299,0.9999999999999949,1.851481979987307e-13,0.6542647185081855,False,GENUINE,0.95,ACCEPT
real_drone,drone_0126.csv,DRONE,True,0.8488351431873494,0.989805227918866,0.40541738826541,0.39728403287820263,False,GENUINE,0.95,ACCEPT
real_drone,drone_0127.csv,HELICOPTER,False,0.8821259029748449,0.22911162755513403,28.825780070197695,0.4072893310540263,False,GENUINE,0.95,ACCEPT
real_drone,drone_0128.csv,HELICOPTER,False,0.9051178610542926,0.3344619923345855,24.06204726241777,0.414491315097885,False,GENUINE,0.95,ACCEPT
real_drone,drone_0129.csv,HELICOPTER,False,0.8718002404323386,0.18097515465303682,31.367146195813497,0.2690253971972748,False,GENUINE,0.95,ACCEPT
real_drone,drone_0130.csv,DRONE,True,0.8600212751280224,0.9999999999999946,1.9382120083418152e-13,0.40000809993312714,False,GENUINE,0.95,ACCEPT
real_drone,drone_0131.csv,HELICOPTER,False,0.8328081842646976,0.16211989278204308,33.27860804347046,0.39872427608911115,False,GENUINE,0.95,ACCEPT
real_drone,drone_0132.csv,DRONE,True,0.8426053974680295,0.9920503152111049,0.31843602431337725,0.6415815265616551,False,GENUINE,0.95,ACCEPT
real_drone,drone_0133.csv,DRONE,True,0.8574722199742055,0.9999999999999946,1.9382120083418152e-13,0.6474105336914011,False,GENUINE,0.95,ACCEPT
real_drone,drone_0134.csv,HELICOPTER,False,0.8648040316055946,0.30585769398870166,26.05831310154912,0.40177239724976394,False,GENUINE,0.95,ACCEPT
real_drone,drone_0135.csv,HELICOPTER,False,0.8683700705950023,0.19454612694997042,30.677213369487013,0.40241754547061076,False,GENUINE,0.95,ACCEPT
real_drone,drone_0136.csv,DRONE,True,0.8578223012200207,0.9999999999999948,1.892178827309481e-13,0.6424249152162016,False,GENUINE,0.95,ACCEPT
real_drone,drone_0137.csv,DRONE,True,0.8649525453355956,0.9999999999999948,1.892178827309481e-13,0.39026960100478325,False,GENUINE,0.95,ACCEPT
real_drone,drone_0138.csv,DRONE,True,0.8421902603654586,0.9999999999999946,1.9382120083418152e-13,0.6390931628836746,False,GENUINE,0.95,ACCEPT
real_drone,drone_0139.csv,DRONE,True,0.8154312934291456,0.9920503152111041,0.31770838178426386,0.39384375408144023,False,GENUINE,0.95,ACCEPT
real_drone,drone_0140.csv,HELICOPTER,False,0.8240093285025887,0.5341997163675506,14.560118844227755,0.41218368176775616,False,GENUINE,0.95,ACCEPT
real_drone,drone_0141.csv,DRONE,True,0.8595249302755467,0.9999999999999946,1.9382120083418152e-13,0.42691233771897896,False,GENUINE,0.95,ACCEPT
real_drone,drone_0142.csv,HELICOPTER,False,0.8597717908335932,0.7073465376770669,8.919374700619896,0.269985055676101,False,GENUINE,0.95,ACCEPT
real_drone,drone_0143.csv,DRONE,True,0.8821615941292519,0.9999999999999946,1.9382120083418152e-13,0.397380426686357,False,GENUINE,0.95,ACCEPT
real_drone,drone_0144.csv,DRONE,True,0.9076496372426388,0.9999999999999948,1.892178827309481e-13,0.6659999999992858,False,GENUINE,0.95,ACCEPT
real_drone,drone_0145.csv,DRONE,True,0.849073056016527,0.9999999999999946,1.9382120083418152e-13,0.445562162809341,False,GENUINE,0.95,ACCEPT
real_drone,drone_0146.csv,HELICOPTER,False,0.9235754902656564,0.9999999999999756,7.537053392071548e-13,0.1979992134357706,False,GENUINE,0.95,ACCEPT
real_drone,drone_0147.csv,HELICOPTER,True,0.8393326183591835,0.9999999999999946,1.9382120083418152e-13,0.39833170142585383,False,GENUINE,0.95,ACCEPT
real_drone,drone_0148.csv,HELICOPTER,False,0.8476540857914094,0.15913008429507547,34.56790045382597,0.4006587387617459,False,GENUINE,0.95,ACCEPT
real_drone,drone_0149.csv,DRONE,True,0.863551451122973,0.9999999999999949,1.851481979987307e-13,0.6597487673664291,False,GENUINE,0.95,ACCEPT
real_drone,drone_0150.csv,DRONE,True,0.8425086320113138,0.9999999999999949,1.851481979987307e-13,0.6659999961940377,False,GENUINE,0.95,ACCEPT
real_drone,drone_0151.csv,DRONE,True,0.8785741123527443,0.9999999999999946,1.9382120083418152e-13,0.6659999986867782,False,GENUINE,0.95,ACCEPT
real_drone,drone_0152.csv,HELICOPTER,False,0.9070976571051291,0.5008049522592775,16.692684530136034,0.1979963957617036,False,GENUINE,0.95,ACCEPT
real_drone,drone_0153.csv,DRONE,True,0.8834377045335553,0.9999999999999946,1.9382120083418152e-13,0.39563330930897334,False,GENUINE,0.95,ACCEPT
real_drone,drone_0154.csv,DRONE,True,0.8559697169942784,0.9999999999999946,1.997061640621647e-13,0.6659999975665308,False,GENUINE,0.95,ACCEPT
real_drone,drone_0155.csv,DRONE,True,0.8736354836665495,0.9920503152111049,0.3225144142813335,0.3989802105008578,False,GENUINE,0.95,ACCEPT
real_drone,drone_0156.csv,DRONE,True,0.8666226530122906,0.9999999999999949,1.851481979987307e-13,0.3922305781403191,False,GENUINE,0.95,ACCEPT
real_drone,drone_0157.csv,HELICOPTER,True,0.8179598346653556,0.9999999999999946,1.9382120083418152e-13,0.3968439514262509,False,GENUINE,0.95,ACCEPT
real_drone,drone_0158.csv,DRONE,True,0.9038441610068976,0.9999999999999948,1.892178827309481e-13,0.665999999658686,False,GENUINE,0.95,ACCEPT
real_drone,drone_0159.csv,HELICOPTER,False,0.8784558209977488,0.5758745957931896,15.712970237573355,0.4005056257301126,False,GENUINE,0.95,ACCEPT
real_drone,drone_0160.csv,HELICOPTER,False,0.8591063829551603,0.9112779071753188,3.0774278936709787,0.4099942032506722,False,GENUINE,0.95,ACCEPT
real_drone,drone_0161.csv,DRONE,True,0.9038757697161197,0.9999999999999949,1.851481979987307e-13,0.6659999999986521,False,GENUINE,0.95,ACCEPT
real_drone,drone_0162.csv,DRONE,True,0.8617251292645334,0.9999999999999949,1.851481979987307e-13,0.3956546524642475,False,GENUINE,0.95,ACCEPT
real_drone,drone_0163.csv,DRONE,True,0.8820312686039241,0.9999999999999948,1.892178827309481e-13,0.39740595326131245,False,GENUINE,0.95,ACCEPT
real_drone,drone_0164.csv,DRONE,True,0.8247547558098628,0.9999999999999949,1.851481979987307e-13,0.6659999988639684,False,GENUINE,0.95,ACCEPT
real_drone,drone_0165.csv,HELICOPTER,False,0.8857227378028849,0.5063650919665993,17.91726987536561,0.4268160952139147,False,GENUINE,0.95,ACCEPT
real_drone,drone_0166.csv,HELICOPTER,False,0.857908880836146,0.9300732276219186,2.428773669893221,0.3941221940684491,False,GENUINE,0.95,ACCEPT
real_drone,drone_0167.csv,HELICOPTER,False,0.8480560572677487,0.8834071658646181,3.9584916824806875,0.4154036267862212,False,GENUINE,0.95,ACCEPT
real_drone,drone_0168.csv,DRONE,True,0.8795069636019228,0.9999999999999949,1.851481979987307e-13,0.3978079628342855,False,GENUINE,0.95,ACCEPT
real_drone,drone_0169.csv,DRONE,True,0.8768684121968995,0.9999999999999946,1.9382120083418152e-13,0.6478861260653311,False,GENUINE,0.95,ACCEPT
real_drone,drone_0170.csv,HELICOPTER,True,0.8764027030374828,0.9999999999999948,1.892178827309481e-13,0.3938115439221753,False,GENUINE,0.95,ACCEPT
real_drone,drone_0171.csv,HELICOPTER,False,0.8627013247827625,0.2832969980194566,28.290199933700066,0.40713189916986436,False,GENUINE,0.95,ACCEPT
real_drone,drone_0172.csv,HELICOPTER,False,0.8669431762490459,0.4716987661822746,19.906270626609995,0.43042110720267845,False,GENUINE,0.95,ACCEPT
real_drone,drone_0173.csv,HELICOPTER,True,0.7782984788385159,0.9925843039004656,0.3226167935450056,0.39561533990529085,False,GENUINE,0.95,ACCEPT
real_drone,drone_0174.csv,DRONE,True,0.8449078423854752,0.9999999999999946,1.9382120083418152e-13,0.39641310527306456,False,GENUINE,0.95,ACCEPT
real_drone,drone_0175.csv,HELICOPTER,True,0.8705163462648003,0.9999999999999949,1.851481979987307e-13,0.6643193570871949,False,GENUINE,0.95,ACCEPT
real_drone,drone_0176.csv,HELICOPTER,False,0.8603343593797625,0.1837101180069899,31.25406249012941,0.40096346689527607,False,GENUINE,0.95,ACCEPT
